RAW,Filter Short,Filter Long
26.07,25.659666666666674,23.726866666666673
25.27,25.668666666666674,23.749933333333345
26.33,25.713000000000008,23.780066666666677
26.33,25.73066666666667,23.80666666666668
25.54,25.739666666666672,23.828000000000014
26.07,25.77533333333334,23.85640000000001
26.07,25.793000000000006,23.88833333333335
26.33,25.828333333333344,23.922000000000015
26.07,25.85500000000001,23.95573333333335
26.87,25.890666666666675,23.989466666666683
26.07,25.917333333333342,24.016066666666685
26.33,25.952666666666676,24.044400000000014
26.33,25.961333333333343,24.071000000000016
25.8,25.96133333333334,24.095800000000015
25.8,25.96133333333334,24.12773333333335
26.6,25.979000000000006,24.15613333333335
26.33,25.987666666666673,24.184466666666687
26.33,26.014000000000006,24.21633333333335
26.87,26.067333333333337,24.253600000000016
25.54,26.058666666666667,24.27666666666668
27.13,26.111666666666668,24.306800000000017
26.87,26.12066666666667,24.34053333333335
26.07,26.156333333333336,24.372466666666686
26.33,26.191666666666666,24.39546666666668
25.8,26.182666666666666,24.420266666666688
26.6,26.19166666666667,24.45220000000002
26.07,26.20066666666667,24.47880000000002
26.33,26.236000000000004,24.50713333333335
26.6,26.236,24.535533333333348
25.8,26.218333333333337,24.551466666666688
26.33,26.227000000000007,24.576266666666687
26.33,26.262333333333338,24.601066666666686
26.6,26.27133333333334,24.627666666666684
26.33,26.27133333333334,24.654266666666683
26.33,26.297666666666675,24.682600000000015
26.33,26.306333333333342,24.70386666666668
26.87,26.333000000000013,24.728733333333345
26.33,26.33300000000001,24.753533333333348
26.07,26.33300000000001,24.78193333333335
26.6,26.324000000000012,24.808533333333347
25.54,26.306333333333342,24.833400000000015
26.33,26.306333333333342,24.860000000000014
25.8,26.288666666666675,24.877733333333346
26.6,26.315333333333342,24.902533333333345
26.33,26.33300000000001,24.918466666666678
25.54,26.297666666666668,24.934466666666676
26.07,26.289,24.957533333333345
27.13,26.315666666666672,24.98766666666668
26.33,26.297666666666668,25.01600000000001
26.6,26.333000000000002,25.044400000000007
27.13,26.333000000000006,25.074533333333342
26.33,26.315000000000005,25.09046666666667
26.87,26.341666666666672,25.113533333333336
25.8,26.324000000000005,25.138333333333335
26.33,26.341666666666672,25.161333333333335
26.33,26.33266666666667,25.18433333333334
26.6,26.350333333333342,25.2056
27.4,26.386000000000006,25.232200000000002
26.33,26.377000000000006,25.24813333333333
27.13,26.421333333333337,25.274733333333334
25.8,26.40366666666667,25.2978
25.54,26.377333333333333,25.313799999999997
26.6,26.377333333333333,25.338599999999996
27.13,26.404,25.361666666666665
26.07,26.395333333333337,25.375866666666663
26.33,26.395333333333337,25.400666666666663
26.6,26.386333333333333,25.42193333333333
26.6,26.395333333333337,25.443199999999994
26.07,26.395333333333337,25.466266666666662
26.6,26.395333333333337,25.487533333333328
26.6,26.430666666666674,25.510599999999993
26.6,26.439666666666675,25.53186666666666
26.6,26.466333333333342,25.54959999999999
26.33,26.457333333333345,25.565533333333324
26.87,26.475333333333346,25.58686666666665
26.6,26.510666666666676,25.601066666666654
26.33,26.519333333333343,25.618799999999986
26.87,26.510666666666676,25.643666666666654
26.6,26.519666666666676,25.663199999999982
26.6,26.519666666666676,25.684466666666648
26.33,26.49300000000001,25.69859999999998
26.07,26.484333333333346,25.712799999999984
26.87,26.484333333333343,25.74473333333331
26.33,26.502000000000013,25.758866666666645
26.6,26.511000000000013,25.776599999999977
26.6,26.520000000000014,25.79253333333331
26.87,26.52900000000001,25.810266666666642
27.13,26.520000000000007,25.83333333333331
26.33,26.520000000000007,25.84393333333331
26.33,26.493333333333343,25.85806666666664
26.6,26.520000000000014,25.875799999999973
26.87,26.564333333333344,25.89886666666664
26.6,26.56433333333334,25.914799999999975
26.6,26.546666666666674,25.92719999999997
26.6,26.56433333333334,25.936066666666637
26.87,26.58233333333334,25.950266666666636
27.13,26.60000000000001,25.964466666666638
26.07,26.582333333333345,25.975133333333304
27.13,26.617666666666675,25.992866666666636
26.6,26.617666666666672,26.01059999999997
27.13,26.635333333333335,26.033666666666637
25.8,26.60866666666667,26.044266666666637
27.13,26.626333333333335,26.06733333333331
27.4,26.662,26.090399999999974
27.13,26.670666666666666,26.10813333333331
27.4,26.697333333333333,26.12413333333331
26.87,26.715333333333334,26.140133333333313
27.4,26.733,26.16139999999998
27.66,26.76833333333333,26.179133333333308
27.13,26.785999999999998,26.196866666666644
27.13,26.812666666666665,26.209266666666647
26.87,26.839333333333332,26.230599999999978
26.87,26.839333333333332,26.241266666666643
28.2,26.901666666666667,26.262599999999978
28.99,26.981333333333332,26.287399999999977
27.93,27.025666666666663,26.310466666666642
27.4,27.04333333333333,26.32646666666664
27.66,27.060999999999996,26.34593333333331
27.93,27.114333333333327,26.367199999999972
27.13,27.141,26.384933333333308
28.2,27.19433333333333,26.40093333333331
27.4,27.211999999999993,26.416933333333308
27.66,27.247333333333327,26.434666666666644
27.93,27.29166666666666,26.448866666666643
27.93,27.33599999999999,26.466599999999975
27.66,27.36233333333332,26.484333333333307
28.99,27.424333333333326,26.507333333333307
27.66,27.477333333333327,26.52326666666664
27.66,27.494999999999994,26.53919999999997
27.13,27.512666666666657,26.54806666666664
27.93,27.539333333333328,26.565799999999967
27.66,27.601333333333326,26.5817333333333
28.46,27.64566666666666,26.597666666666633
27.93,27.663333333333323,26.611866666666636
27.13,27.663333333333323,26.620733333333302
27.13,27.654333333333327,26.62779999999997
26.87,27.65433333333333,26.6331333333333
29.26,27.71633333333333,26.657933333333304
28.99,27.760666666666665,26.682733333333303
29.53,27.840666666666664,26.707599999999967
28.73,27.894000000000002,26.728866666666637
26.33,27.876,26.727066666666637
28.46,27.929000000000006,26.750133333333302
28.73,27.94666666666667,26.77319999999997
27.66,27.902333333333335,26.78379999999997
28.99,27.937666666666676,26.801533333333303
26.33,27.902000000000005,26.805066666666637
27.93,27.911,26.82279999999997
28.2,27.920000000000005,26.833466666666634
30.06,28.01766666666667,26.858333333333302
28.99,28.044,26.87779999999997
29.26,28.106,26.904399999999967
28.99,28.150333333333336,26.922133333333303
28.73,28.177,26.9381333333333
23.14,28.017333333333333,26.922133333333303
29.53,28.079666666666665,26.945199999999968
26.6,28.0,26.9487333333333
29.26,28.053333333333335,26.968266666666636
29.53,28.115666666666662,26.991333333333305
29.53,28.195666666666664,27.009066666666637
28.73,28.22233333333333,27.026799999999973
30.06,28.302333333333326,27.05166666666664
28.46,28.30233333333333,27.06586666666664
28.73,28.328999999999997,27.085399999999975
29.79,28.417666666666662,27.111999999999973
21.81,28.24033333333333,27.080066666666642
28.99,28.310999999999996,27.097799999999975
