RAW,Filter Short,Filter Long
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.00066666666667
36.0,36.0,36.0
36.0,36.0,36.0
36.0,36.0,36.0
36.0,36.0,36.0
36.0,36.0,36.0
36.0,36.0,36.0
36.0,36.0,36.0
35.9,35.99666666666667,35.99933333333333
35.9,35.99333333333334,35.998666666666665
36.0,35.99333333333333,35.998666666666665
36.0,35.99333333333333,35.998666666666665
35.9,35.99,35.99799999999999
36.0,35.99,35.99799999999999
35.9,35.986666666666665,35.99733333333332
36.0,35.986666666666665,35.99733333333332
36.0,35.986666666666665,35.99733333333332
36.0,35.986666666666665,35.99733333333332
35.9,35.983333333333334,35.996666666666655
36.0,35.983333333333334,35.996666666666655
36.0,35.983333333333334,35.996666666666655
36.0,35.983333333333334,35.996666666666655
36.0,35.983333333333334,35.996666666666655
36.0,35.983333333333334,35.996666666666655
36.0,35.983333333333334,35.996666666666655
36.0,35.983333333333334,35.996666666666655
35.9,35.980000000000004,35.99599999999999
35.9,35.97666666666667,35.99533333333331
36.0,35.97666666666667,35.99533333333331
36.0,35.97666666666666,35.99533333333331
36.0,35.97666666666666,35.99533333333331
36.0,35.97666666666666,35.99533333333331
35.9,35.97333333333333,35.994666666666646
36.0,35.973333333333336,35.994666666666646
36.0,35.97333333333333,35.994666666666646
35.9,35.97,35.99399999999998
36.0,35.97,35.99399999999998
35.9,35.96666666666667,35.99333333333331
36.0,35.97,35.99333333333331
36.0,35.97333333333333,35.99333333333331
36.0,35.97333333333333,35.99333333333331
36.0,35.97333333333333,35.99333333333331
36.0,35.97666666666667,35.99333333333331
36.0,35.97666666666666,35.99333333333331
36.0,35.98,35.99333333333331
36.0,35.98,35.99333333333332
36.0,35.98,35.99333333333332
36.0,35.98,35.99333333333332
35.9,35.980000000000004,35.99266666666664
36.0,35.980000000000004,35.99266666666665
36.0,35.980000000000004,35.99266666666665
35.9,35.97666666666667,35.99199999999998
36.0,35.97666666666667,35.99199999999998
36.0,35.97666666666667,35.99199999999998
36.0,35.97666666666667,35.99199999999998
36.0,35.97666666666667,35.99199999999998
36.0,35.98,35.99199999999998
36.0,35.983333333333334,35.99199999999998
36.0,35.983333333333334,35.99199999999998
36.0,35.983333333333334,35.99199999999998
36.0,35.983333333333334,35.99199999999998
36.0,35.983333333333334,35.99199999999998
36.0,35.986666666666665,35.99199999999999
35.9,35.983333333333334,35.99133333333332
36.0,35.983333333333334,35.99133333333332
36.0,35.986666666666665,35.99133333333332
36.0,35.986666666666665,35.99133333333332
36.0,35.989999999999995,35.99133333333332
36.0,35.989999999999995,35.99133333333332
35.9,35.986666666666665,35.990666666666655
35.9,35.983333333333334,35.98999999999999
36.0,35.983333333333334,35.98999999999999
35.9,35.980000000000004,35.98933333333332
36.0,35.98,35.98933333333333
36.0,35.98,35.98933333333333
35.9,35.97666666666667,35.98866666666665
36.0,35.97666666666667,35.98866666666665
35.9,35.97333333333333,35.987999999999985
36.0,35.97666666666667,35.987999999999985
36.0,35.97666666666666,35.987999999999985
35.9,35.97333333333333,35.98733333333332
35.9,35.973333333333336,35.98666666666665
36.0,35.97333333333333,35.98666666666665
35.9,35.97,35.98599999999998
35.9,35.96666666666667,35.98533333333331
36.0,35.96666666666666,35.985333333333315
36.0,35.96666666666666,35.985333333333315
36.0,35.96666666666666,35.985333333333315
36.0,35.96666666666666,35.985333333333315
35.9,35.96333333333333,35.98466666666665
36.0,35.96333333333333,35.98466666666665
